id,key,description,status,assignee,issuetype,project,created,updated,creator,reporter,priority,labels,layer,customer
604795,IIAB-1092,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-21T10:23:05.000+0200,2023-12-05T11:57:21.000+0100,admin,admin,High,,Country,
604776,IIAB-1091,,Delivered,melesi.selina,Bug,JSW-IIAB-RGI,2023-09-21T10:01:17.000+0200,2023-09-26T10:13:37.000+0200,pasquale.sonnessa,pasquale.sonnessa,Medium,RGI,,
604765,IIAB-1090,,Delivered,fabio.canina,Bug,JSW-IIAB-RGI,2023-09-21T09:56:04.000+0200,2023-09-26T10:13:18.000+0200,pasquale.sonnessa,pasquale.sonnessa,Medium,RGI,,
604387,IIAB-1089,,Delivered,simone.bruzzese,Bug,JSW-IIAB-RGI,2023-09-20T18:35:18.000+0200,2023-09-21T12:38:02.000+0200,martina.mangano,martina.mangano,Critical,,Product,
604386,IIAB-1088,,Delivered,enrico.traversa,Story,JSW-IIAB-RGI,2023-09-20T18:32:41.000+0200,2023-11-27T19:30:49.000+0100,enrico.traversa,enrico.traversa,Medium,,Product,
604385,IIAB-1087,,Delivered,enrico.traversa,Story,JSW-IIAB-RGI,2023-09-20T18:30:46.000+0200,2023-11-27T19:30:22.000+0100,enrico.traversa,enrico.traversa,Medium,,Product,
604338,IIAB-1086,,Delivered,nicolo.ercoli,Bug,JSW-IIAB-RGI,2023-09-20T17:05:48.000+0200,2023-09-22T13:18:15.000+0200,francesca.favaretto,francesca.favaretto,Medium,IIAB_GRAFICA,Affiliate,
604308,IIAB-1085,,Completed,federico.attygala,Sub-task,JSW-IIAB-RGI,2023-09-20T16:27:04.000+0200,2023-09-22T09:28:50.000+0200,francesca.favaretto,francesca.favaretto,Medium,,Country,
604305,IIAB-1084,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:20:38.000+0200,2023-10-13T10:24:04.000+0200,admin,admin,High,,GEL,
604303,IIAB-1083,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:20:16.000+0200,2023-11-07T13:53:05.000+0100,admin,admin,High,,GEL,
604302,IIAB-1082,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:19:44.000+0200,2023-10-13T10:23:52.000+0200,admin,admin,High,,GEL,
604301,IIAB-1081,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:19:19.000+0200,2023-11-15T17:30:34.000+0100,admin,admin,High,,GEL,
604300,IIAB-1080,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:18:32.000+0200,2023-12-07T17:38:12.000+0100,admin,admin,High,,GEL,
604298,IIAB-1079,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:18:05.000+0200,2023-11-15T17:19:52.000+0100,admin,admin,High,,GEL,
604297,IIAB-1078,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:17:47.000+0200,2023-12-07T17:38:12.000+0100,admin,admin,High,,GEL,
604296,IIAB-1077,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:17:21.000+0200,2023-11-17T17:02:16.000+0100,admin,admin,High,,GEL,
604295,IIAB-1076,,New,-,Task,JSW-IIAB-RGI,2023-09-20T16:17:03.000+0200,2023-11-23T12:27:58.000+0100,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
604294,IIAB-1075,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:16:29.000+0200,2023-11-15T17:27:01.000+0100,admin,admin,High,,GEL,
604292,IIAB-1074,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:15:46.000+0200,2023-11-15T16:47:40.000+0100,admin,admin,High,,GEL,
604291,IIAB-1073,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:15:24.000+0200,2023-12-07T17:38:11.000+0100,admin,admin,High,,GEL,
604289,IIAB-1072,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:14:25.000+0200,2023-11-16T16:58:17.000+0100,admin,admin,High,,GEL,
604288,IIAB-1071,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:13:53.000+0200,2023-11-15T17:27:10.000+0100,admin,admin,High,,GEL,
604287,IIAB-1070,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:13:19.000+0200,2023-10-13T10:21:52.000+0200,admin,admin,High,,GEL,
604285,IIAB-1069,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:12:47.000+0200,2023-11-15T18:32:50.000+0100,admin,admin,High,,GEL,
604282,IIAB-1068,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:11:43.000+0200,2023-11-15T17:23:22.000+0100,admin,admin,High,,GEL,
604276,IIAB-1067,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:11:05.000+0200,2023-12-07T17:38:09.000+0100,admin,admin,High,,GEL,
604274,IIAB-1066,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:10:19.000+0200,2023-11-16T15:51:10.000+0100,admin,admin,High,,GEL,
604273,IIAB-1065,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:09:34.000+0200,2023-11-15T17:23:17.000+0100,admin,admin,High,,GEL,
604272,IIAB-1064,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T16:09:14.000+0200,2023-11-15T18:36:01.000+0100,admin,admin,High,,GEL,
604270,IIAB-1063,,Delivered,nada.ferro,Story,JSW-IIAB-RGI,2023-09-20T16:07:59.000+0200,2023-11-27T21:05:04.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain TeamGel,GEL,
604235,IIAB-1062,,Delivered,nada.ferro,Story,JSW-IIAB-RGI,2023-09-20T15:27:39.000+0200,2023-11-27T21:04:25.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain TeamGel,GEL,
604210,IIAB-1061,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T15:01:02.000+0200,2023-11-17T16:17:32.000+0100,admin,admin,High,,GEL,
604209,IIAB-1060,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T14:58:46.000+0200,2023-12-07T17:38:11.000+0100,admin,admin,High,,GEL,
604207,IIAB-1059,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T14:58:05.000+0200,2023-11-15T17:19:48.000+0100,admin,admin,High,,GEL,
604206,IIAB-1058,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T14:57:23.000+0200,2023-12-07T17:38:11.000+0100,admin,admin,High,,GEL,
604130,IIAB-1057,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-20T13:24:52.000+0200,2023-12-07T10:52:43.000+0100,admin,admin,Medium,,Affiliate,
604087,IIAB-1056,,Delivered,luca.mottoros,Bug,JSW-IIAB-RGI,2023-09-20T12:08:23.000+0200,2023-09-25T18:57:17.000+0200,francesca.favaretto,francesca.favaretto,High,,Product,
604037,IIAB-1055,,Completed,luca.mottoros,Sub-task,JSW-IIAB-RGI,2023-09-20T10:55:01.000+0200,2023-10-17T14:56:32.000+0200,francesca.favaretto,francesca.favaretto,Medium,,Product,
603556,IIAB-1053,,Delivered,-,Bug,JSW-IIAB-RGI,2023-09-19T19:07:01.000+0200,2023-10-25T10:00:08.000+0200,elena.dettore,elena.dettore,Low,,,
603555,IIAB-1052,,Delivered,sergey.sharunin,Bug,JSW-IIAB-RGI,2023-09-19T18:53:00.000+0200,2023-10-12T09:13:13.000+0200,elena.dettore,elena.dettore,Critical,,,
603550,IIAB-1051,,Rejected,chiara.bucci,Bug,JSW-IIAB-RGI,2023-09-19T18:30:53.000+0200,2023-10-23T13:35:32.000+0200,elena.dettore,elena.dettore,Medium,,,
603547,IIAB-1050,,In Progress,chiara.bucci,Bug,JSW-IIAB-RGI,2023-09-19T18:28:43.000+0200,2023-11-09T09:11:48.000+0100,elena.dettore,elena.dettore,Low,,,
603544,IIAB-1049,,Tested,elena.dettore,Bug,JSW-IIAB-RGI,2023-09-19T18:23:33.000+0200,2023-11-03T14:57:00.000+0100,elena.dettore,elena.dettore,Critical,,,
603521,IIAB-1048,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:44:52.000+0200,2023-10-20T10:57:21.000+0200,admin,admin,Medium,,GEL,
603520,IIAB-1047,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:44:07.000+0200,2023-10-20T10:57:34.000+0200,admin,admin,Medium,,GEL,
603518,IIAB-1046,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:40:33.000+0200,2023-10-20T10:57:47.000+0200,admin,admin,Medium,,GEL,
603517,IIAB-1045,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:38:48.000+0200,2023-12-07T17:38:13.000+0100,admin,admin,Medium,,GEL,
603515,IIAB-1044,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:37:25.000+0200,2023-11-15T17:48:57.000+0100,admin,admin,Medium,,GEL,
603514,IIAB-1043,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:35:00.000+0200,2023-10-20T10:58:29.000+0200,admin,admin,Medium,,GEL,
603512,IIAB-1042,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:33:06.000+0200,2023-12-07T17:38:13.000+0100,admin,admin,Medium,,GEL,
603510,IIAB-1041,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:30:26.000+0200,2023-12-07T17:38:12.000+0100,admin,admin,Medium,,GEL,
603508,IIAB-1040,,Delivered,maurizio.altamura,Bug,JSW-IIAB-RGI,2023-09-19T17:30:02.000+0200,2023-09-22T10:46:22.000+0200,martina.mangano,martina.mangano,Critical,,Affiliate,
603506,IIAB-1039,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:28:50.000+0200,2023-11-15T17:29:53.000+0100,admin,admin,Medium,,GEL,
603505,IIAB-1038,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T17:27:41.000+0200,2023-12-07T17:38:12.000+0100,admin,admin,Medium,,GEL,
603491,IIAB-1037,,Approved,-,Story,JSW-IIAB-RGI,2023-09-19T17:04:03.000+0200,2023-11-06T10:46:46.000+0100,admin,admin,Medium,,GEL,
603480,IIAB-1036,,Delivered,-,Story,JSW-IIAB-RGI,2023-09-19T16:43:58.000+0200,2023-11-27T21:03:58.000+0100,admin,admin,Medium,,Country,
603479,IIAB-1035,,Delivered,-,Story,JSW-IIAB-RGI,2023-09-19T16:40:42.000+0200,2023-12-01T13:14:18.000+0100,admin,admin,Medium,,GEL,
603444,IIAB-1034,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:11:57.000+0200,2023-12-05T13:02:57.000+0100,admin,admin,Medium,,Affiliate,
603442,IIAB-1033,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:11:44.000+0200,2023-12-05T13:03:46.000+0100,admin,admin,Medium,,Affiliate,
603441,IIAB-1032,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:11:18.000+0200,2023-12-05T13:03:53.000+0100,admin,admin,Medium,,Affiliate,
603440,IIAB-1031,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:11:09.000+0200,2023-12-04T14:51:06.000+0100,admin,admin,Medium,,Affiliate,
603439,IIAB-1030,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:10:52.000+0200,2023-12-04T14:49:48.000+0100,admin,admin,Medium,,Affiliate,
603438,IIAB-1029,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:10:40.000+0200,2023-12-07T13:52:48.000+0100,admin,admin,Medium,,Affiliate,
603436,IIAB-1028,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:10:22.000+0200,2023-12-04T14:48:55.000+0100,admin,admin,Medium,,Affiliate,
603435,IIAB-1027,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:10:06.000+0200,2023-12-04T14:47:19.000+0100,admin,admin,Medium,,Affiliate,
603433,IIAB-1026,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-19T16:09:47.000+0200,2023-12-04T14:46:09.000+0100,admin,admin,Medium,,Affiliate,
603428,IIAB-1025,,Tested,elena.dettore,Bug,JSW-IIAB-RGI,2023-09-19T16:06:35.000+0200,2023-10-25T10:06:43.000+0200,elena.dettore,elena.dettore,Medium,,,
603411,IIAB-1024,,Delivered,nicolas.rostellato,Bug,JSW-IIAB-RGI,2023-09-19T15:47:58.000+0200,2023-10-25T10:07:13.000+0200,elena.dettore,elena.dettore,High,,,
603371,IIAB-1023,,Delivered,elena.dettore,Bug,JSW-IIAB-RGI,2023-09-19T14:54:49.000+0200,2023-10-25T10:25:20.000+0200,elena.dettore,elena.dettore,Medium,,,
603316,IIAB-1021,,Completed,federico.attygala,Sub-task,JSW-IIAB-RGI,2023-09-19T13:03:06.000+0200,2023-10-17T12:53:27.000+0200,alice.albasi,alice.albasi,Medium,,Product,
603292,IIAB-1020,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-19T12:29:33.000+0200,2023-11-27T19:24:59.000+0100,admin,giulia.molinaro,Medium,TeamGel,GEL,
603278,IIAB-1019,,Delivered,alfredo.giordano,Bug,JSW-IIAB-RGI,2023-09-19T12:15:04.000+0200,2023-11-15T09:11:30.000+0100,alessandro,alessandro,High,ACN,Affiliate,
603275,IIAB-1018,,Delivered,simone.ciliberto,Bug,JSW-IIAB-RGI,2023-09-19T12:12:08.000+0200,2023-10-04T10:02:06.000+0200,monica.achenza,monica.achenza,Critical,,GEL,
603177,IIAB-1017,,Rejected,daniele.depalma,Bug,JSW-IIAB-RGI,2023-09-19T10:00:31.000+0200,2023-10-24T09:15:51.000+0200,luca.carnaroglio,luca.carnaroglio,Critical,,GEL,
602638,IIAB-1015,,Reopened,-,Bug,JSW-IIAB-RGI,2023-09-18T18:51:20.000+0200,2023-12-01T16:34:34.000+0100,elena.dettore,elena.dettore,Medium,,,
602635,IIAB-1014,,Completed,enrico.traversa,Task,JSW-IIAB-RGI,2023-09-18T18:43:41.000+0200,2023-10-19T14:26:29.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602634,IIAB-1013,,Completed,alice.albasi,Task,JSW-IIAB-RGI,2023-09-18T18:42:51.000+0200,2023-10-19T15:17:36.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602632,IIAB-1012,,Completed,simone.bruzzese,Task,JSW-IIAB-RGI,2023-09-18T18:36:12.000+0200,2023-10-25T13:03:32.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
602631,IIAB-1011,,Completed,federico.attygala,Task,JSW-IIAB-RGI,2023-09-18T18:30:28.000+0200,2023-10-18T10:55:33.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
602619,IIAB-1010,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T18:28:53.000+0200,2023-11-27T19:29:24.000+0100,nada.ferro,giulia.molinaro,Medium,TeamGel,GEL,
602615,IIAB-1009,,Tested,elena.dettore,Bug,JSW-IIAB-RGI,2023-09-18T18:20:41.000+0200,2023-10-25T10:05:57.000+0200,elena.dettore,elena.dettore,Medium,,,
602608,IIAB-1008,,Completed,luca.mottoros,Task,JSW-IIAB-RGI,2023-09-18T17:58:42.000+0200,2023-10-18T11:19:06.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602580,IIAB-1007,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T17:00:39.000+0200,2023-11-27T19:28:36.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamGel,GEL,
602570,IIAB-1006,,Delivered,simone.bruzzese,Bug,JSW-IIAB-RGI,2023-09-18T16:45:40.000+0200,2023-09-19T15:30:12.000+0200,francesca.favaretto,francesca.favaretto,Medium,,Affiliate,
602564,IIAB-1005,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T16:34:33.000+0200,2023-11-27T19:27:57.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamGel,GEL,
602541,IIAB-1004,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T15:48:35.000+0200,2023-11-27T19:27:35.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamGel,GEL,
602537,IIAB-1003,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T15:46:54.000+0200,2023-11-27T19:26:50.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamGel,GEL,
602513,IIAB-1002,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-09-18T15:37:00.000+0200,2023-11-27T19:29:09.000+0100,nada.ferro,giulia.molinaro,Medium,TeamGel,GEL,
602490,IIAB-1001,,Completed,simone.bruzzese,Task,JSW-IIAB-RGI,2023-09-18T15:14:45.000+0200,2023-10-10T14:37:22.000+0200,alessandra.pozzi,alessandra.pozzi,Critical,,Affiliate,
602475,IIAB-1000,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:59:42.000+0200,2023-12-04T16:16:01.000+0100,admin,admin,Medium,,Country,
602472,IIAB-999,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:57:39.000+0200,2023-12-04T16:08:44.000+0100,admin,admin,Medium,,Country,
602471,IIAB-998,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:55:58.000+0200,2023-12-04T16:24:18.000+0100,admin,admin,Medium,,Country,
602470,IIAB-997,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:53:07.000+0200,2023-12-04T16:14:06.000+0100,admin,admin,Medium,,Country,
602468,IIAB-996,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:50:43.000+0200,2023-12-04T16:20:40.000+0100,admin,admin,Medium,,Country,
602465,IIAB-995,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:49:43.000+0200,2023-12-04T16:18:48.000+0100,admin,admin,Medium,,Country,
602464,IIAB-994,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:48:52.000+0200,2023-12-04T16:10:26.000+0100,admin,admin,Medium,,Country,
602463,IIAB-993,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:47:57.000+0200,2023-12-04T16:13:21.000+0100,admin,admin,Medium,,Country,
602459,IIAB-992,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:44:49.000+0200,2023-12-04T16:22:23.000+0100,admin,admin,Medium,,Country,
602457,IIAB-991,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:41:17.000+0200,2023-12-04T16:16:53.000+0100,admin,admin,Medium,,Country,
602455,IIAB-990,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T14:40:17.000+0200,2023-12-12T12:07:07.000+0100,admin,admin,Medium,,Country,
602443,IIAB-989,,Completed,alice.albasi,Task,JSW-IIAB-RGI,2023-09-18T14:19:58.000+0200,2023-10-13T18:01:30.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602439,IIAB-988,,Completed,alice.albasi,Sub-task,JSW-IIAB-RGI,2023-09-18T14:13:59.000+0200,2023-10-13T12:14:27.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602417,IIAB-987,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T13:53:34.000+0200,2023-12-12T10:16:58.000+0100,admin,admin,Medium,,Affiliate,
602416,IIAB-986,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T13:51:54.000+0200,2023-12-04T12:12:03.000+0100,admin,admin,Medium,,Affiliate,
602415,IIAB-985,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T13:50:58.000+0200,2023-12-04T12:11:13.000+0100,admin,admin,Medium,,Affiliate,
602408,IIAB-984,,Completed,alberto.manetta,Task,JSW-IIAB-RGI,2023-09-18T13:25:16.000+0200,2023-10-02T10:20:02.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602403,IIAB-983,,Completed,alberto.manetta,Task,JSW-IIAB-RGI,2023-09-18T13:17:53.000+0200,2023-09-29T18:37:36.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602392,IIAB-982,,Completed,alice.albasi,Sub-task,JSW-IIAB-RGI,2023-09-18T13:04:04.000+0200,2023-10-13T12:14:01.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Affiliate,
602391,IIAB-981,,Completed,filippo.grimaldi,Sub-task,JSW-IIAB-RGI,2023-09-18T13:03:52.000+0200,2023-10-10T17:12:59.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
602348,IIAB-980,,Delivered,luca.mottoros,Bug,JSW-IIAB-RGI,2023-09-18T12:11:24.000+0200,2023-10-13T10:48:16.000+0200,francesca.favaretto,francesca.favaretto,Medium,IIAB_NO_LIFE,Product,
602339,IIAB-979,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T12:02:20.000+0200,2023-12-05T14:59:04.000+0100,admin,admin,Medium,,Country,
602337,IIAB-978,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:58:34.000+0200,2023-12-05T14:57:32.000+0100,admin,admin,Medium,,Country,
602325,IIAB-977,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:51:57.000+0200,2023-12-05T14:56:13.000+0100,admin,admin,Medium,,Country,
602322,IIAB-976,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:49:01.000+0200,2023-12-05T14:54:23.000+0100,admin,admin,Medium,,Country,
602320,IIAB-975,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:46:28.000+0200,2023-12-05T14:49:26.000+0100,admin,admin,Medium,,Country,
602315,IIAB-974,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:43:58.000+0200,2023-12-05T14:52:59.000+0100,admin,admin,Medium,,Country,
602305,IIAB-973,,Completed,filippo.grimaldi,Task,JSW-IIAB-RGI,2023-09-18T11:29:13.000+0200,2023-10-23T12:06:22.000+0200,alessandra.pozzi,alessandra.pozzi,Medium,,Product,
602302,IIAB-972,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T11:27:32.000+0200,2023-12-05T15:00:55.000+0100,admin,admin,Medium,,Country,
602230,IIAB-971,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-18T10:37:40.000+0200,2023-12-05T13:04:28.000+0100,admin,admin,Medium,,Country,
602170,IIAB-970,,Delivered,federico.attygala,Bug,JSW-IIAB-RGI,2023-09-18T09:36:59.000+0200,2023-09-21T12:37:57.000+0200,enrico.traversa,enrico.traversa,Critical,,Affiliate,
601193,IIAB-968,,Delivered,elena.dettore,Bug,JSW-IIAB-RGI,2023-09-15T18:43:44.000+0200,2023-10-24T09:26:14.000+0200,elena.dettore,elena.dettore,Medium,,,
601191,IIAB-967,,Tested,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-09-15T18:37:59.000+0200,2023-11-28T15:14:14.000+0100,elena.dettore,elena.dettore,Medium,,,
601185,IIAB-965,,Delivered,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-09-15T18:10:00.000+0200,2023-10-25T09:59:17.000+0200,elena.dettore,elena.dettore,Low,,,
601181,IIAB-963,,Delivered,francesco.spagnuolo,Bug,JSW-IIAB-RGI,2023-09-15T18:02:58.000+0200,2023-09-26T10:12:37.000+0200,pasquale.sonnessa,pasquale.sonnessa,Medium,ACN,,
601176,IIAB-962,,Delivered,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-09-15T17:59:08.000+0200,2023-10-25T09:58:59.000+0200,elena.dettore,elena.dettore,Low,,,
601143,IIAB-960,,Completed,nada.ferro,Task,JSW-IIAB-RGI,2023-09-15T17:09:19.000+0200,2023-10-25T14:40:29.000+0200,nada.ferro,nada.ferro,High,TeamAffiliateSpain,Affiliate,
601118,IIAB-959,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:42:52.000+0200,2023-12-05T13:01:08.000+0100,admin,admin,Medium,,Country,
601116,IIAB-958,,Delivered,francesco.spagnuolo,Bug,JSW-IIAB-RGI,2023-09-15T16:40:50.000+0200,2023-09-21T14:59:22.000+0200,pasquale.sonnessa,pasquale.sonnessa,Medium,ACN,,
601110,IIAB-957,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:35:36.000+0200,2023-11-15T18:10:03.000+0100,admin,admin,Medium,,Product,
601104,IIAB-956,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:25:44.000+0200,2023-11-15T16:55:35.000+0100,admin,admin,Medium,,Product,
601100,IIAB-955,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:16:07.000+0200,2023-10-16T12:38:11.000+0200,admin,admin,Medium,,Affiliate,
601098,IIAB-954,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:15:27.000+0200,2023-10-19T09:39:11.000+0200,admin,admin,Medium,,Affiliate,
601097,IIAB-953,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:13:39.000+0200,2023-10-16T12:38:05.000+0200,admin,admin,Medium,,Affiliate,
601096,IIAB-952,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:13:05.000+0200,2023-10-16T15:19:25.000+0200,admin,admin,Medium,,Affiliate,
601094,IIAB-951,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:12:17.000+0200,2023-10-16T15:19:09.000+0200,admin,admin,Medium,,Affiliate,
601093,IIAB-950,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:11:42.000+0200,2023-10-16T12:37:58.000+0200,admin,admin,Medium,,Affiliate,
601091,IIAB-949,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:10:47.000+0200,2023-11-15T18:21:28.000+0100,admin,admin,Medium,,Affiliate,
601090,IIAB-948,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:09:49.000+0200,2023-11-15T18:21:22.000+0100,admin,admin,Medium,,Affiliate,
601089,IIAB-947,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:08:57.000+0200,2023-11-15T18:21:14.000+0100,admin,admin,Medium,,Affiliate,
601083,IIAB-946,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:07:46.000+0200,2023-11-15T18:21:31.000+0100,admin,admin,Medium,,Affiliate,
601070,IIAB-945,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T16:07:06.000+0200,2023-11-15T18:21:25.000+0100,admin,admin,Medium,,Affiliate,
601066,IIAB-944,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T15:57:20.000+0200,2023-10-06T12:58:01.000+0200,admin,admin,Medium,,Product,
601052,IIAB-943,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T15:30:39.000+0200,2023-10-20T12:26:39.000+0200,admin,admin,Medium,,Product,
601033,IIAB-942,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T15:18:44.000+0200,2023-12-09T16:53:35.000+0100,admin,admin,Medium,,Product,
601019,IIAB-941,,Delivered,antonietta.conte,Bug,JSW-IIAB-RGI,2023-09-15T15:10:27.000+0200,2023-09-21T14:48:23.000+0200,melesi.selina,melesi.selina,Medium,RGI,,
601013,IIAB-940,,Completed,-,Business Scenario,JSW-IIAB-RGI,2023-09-15T15:03:40.000+0200,2023-11-15T12:29:33.000+0100,admin,admin,Medium,,Product,
